All Shortstops 3 Year Averages MLB Standard Categories
Avail,Player,AB,R,H,1B,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,FPTS,
W ,C.J. Hinojosa SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Hernandez SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Daniel Flames SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Javier Rivas SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,J.J. Gould SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Michael Paez SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alejandro Salazar SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Connor Heady SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryson Brigman SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Will Holland SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Daniel Vazquez SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gavin Fien SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeison Coca SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Payton Eeles SS | BAL,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Harrison Spohn SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Seong-Jun Kim SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Oswaldo Osorio SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cleuluis Rondon SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bobby Honeyman SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Karson Simas SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jim Jarvis SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sammy Stafura SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Beau Philip SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Verdugo SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Simon Whiteman SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Angel Genao SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jake Boone SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Derian Cruz SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Carter Young SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jordy Barley SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brandon Butterworth SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Fabian Lopez SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Zach Daudet SS | HOU,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Axel Sanchez SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Gonzalez SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Garrett Howe SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Casey McElroy SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jason Martinson SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kaeden Kent SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Fernandez SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kyle Marinconz SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jorma Rodriguez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Hector Nieves SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Benjamin Cowles SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edwin Diaz SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Anibal Sierra SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tyson Lewis SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Chris Diaz SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jack Dunn SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mikey Perez SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edwin Figuera SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ronny Cruz SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryce Martin-Grudzielanek SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Adrian Santana SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Bonilla SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gioskar Amaya SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Hernandez SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Robert Puason SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Victor Jesus Acosta SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jake Yacinich SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Clay Dungan SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jared Serna SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jack Brannigan SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Keyber Rodriguez SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tanner Murray SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Noah Perio SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Perez SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Caleb Ketchup SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Joswa Lugo SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Moises Castillo SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jiovanni Mier SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brett Pope SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Justin Twine SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cooper Flemming SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Johan Cruz SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wilber Sanchez SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sheng-Ping Chen SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ben Gobbel SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Chris Baker SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Coy James SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luke Wakamatsu SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Uziel Viloria SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Leandro Arias SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,A.J. Simcox SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Devin Hairston SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Anderson Green SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Freylin Minyety SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ben Ramirez SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gabriel Noriega SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Trevor Schwecke SS | PHI,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Aeverson Arteaga SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Maikol Hernandez SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Aramis Ademan SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Andy Perez SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tim Smalling SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gavin Kilen SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Hansel Moreno SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Austin Aune SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,AJ Graffanino SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Justin Guerrera SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kleimir Lemos SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kelvin Hidalgo SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeison Guzman SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dorian Soto SS | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alfredo Lopez SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Angel Miguel SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ryan McCarty SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose King SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luke Waddell SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Colton Becker SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jorge Quintana SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dauri Fernandez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Leo De Vries SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Johnny Ascanio SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Harrison Ray SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Marvin Alcantara SS | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sharlon Schoop SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristofer Torin SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Austin Bailey SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cody Ramer SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mack Chambers SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jhonayker Ugarte SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Aidan West SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jett Williams SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Adrian Valerio SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Escorche SS | ATH ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Aviles SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gianfranco Wawoe SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ethan Paul SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Arquimedes Gamboa SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jeremy Rivera SS | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Juan Ciriaco SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yohander Martinez SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Henyer Gomez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yunesky Sanchez SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryan Rincon SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Alexander Martinez SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Beyker Pastran SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Glenn Santiago SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jean Carlos Sio SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brady Ebel SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Errol Robinson SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Devin Fitz-Gerald SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wilfri De La Cruz SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Zack Kone SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Bryce Rainer SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Tyler Webb SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Valenzuela SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Morgan McCullough SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wyatt Young SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edwin Garcia SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Griffin Cheney SS | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Sebastian Espino SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yeltsin Gudino SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Colby Woodmansee SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jackson Cluff SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Colby Jones SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Riley Delgado SS | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cobb Hightower SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Starlyn Caba SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ramon Morla SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Luis Jean SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Blake Wright SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jhoan De La Cruz SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brock Rodden SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Chase Jaworsky SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gustavo Melendez SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Emerson Purroy SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jordan Serena SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Avinson Pinto SS | BOS,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ricardo Romero SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Trei Cruz SS | DET,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Aidan Miller SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ronny Rojas SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dakota Harris SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Rafhlmil Torres SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Fredy Michel SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jefrey De Los Santos SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kayson Cunningham SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jamari Baylor SS | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Elian Pena SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brady McConnell SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Yandel Ricardo SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Alexis Pantoja SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Stephen Alemais SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mark Karaviotis SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Gonzalez SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Garrett Weber SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Griff O'Ferrall SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Moises Perez SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Shane Opitz SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Albert Suarez SS | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Marcus Lemon SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Deacon Liput SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ben Troike SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gilbert Lara SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Trae Arbet SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Edryn Rodriguez SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,John Wimmer SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nick Monistere SS | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Beamer Weems SS | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jason Matthews SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jesus Bastidas SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Justin Bohn SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mike Jarvis SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jaiden Lo Re SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cesar Galvez SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Noah Campbell SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Daniel Pierce SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Mitch Roman SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Christopher Torres SS | SEA,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Owen Cobb SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Ernie Yake SS | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nelson Ward SS | SD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Blake Allemand SS | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jonathan Griffin SS | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Austin Fisher SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Wilfredo Lara SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Franklin Torres SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Warren Calcano SS | KC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Roberto Chirinos SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Isrrael De La Cruz SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Gabriel Rodriguez SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Zane Zielinski SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Josuar De Jesus Gonzalez SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Grant Massey SS | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Pastrano SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jefferson Rojas SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Junior Arias SS | SF ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Rayder Ascanio SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Estiven Machado SS | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Kevin McGonigle SS | DET ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Cristian Gomez SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Nicolas Perez SS | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Joey Wong SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Josh Hood SS | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Dyan Jorge SS | COL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Christian Knapczyk SS | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Johnny Olmstead SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jonathan Guzman SS | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Leonel Vivas SS | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brayan Cortesia SS | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Eduardo Torrealba SS | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Malquin Canelo SS | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Abiezel Ramirez SS | TB ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jose Guzman SS | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Angel Rosa SS | LAA,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Miguel Villarroel SS | STL ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Brenden Dixon SS | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,0
W ,Jonathan Ornelas SS | NYY ,18,1,4,3,1,0,0,1,1,7,0,0,.222,.263,.278,-1
W ,Denzer Guzman SS | LAA ,42,4,8,5,1,0,2,3,1,22,0,0,.191,.209,.357,-3
W ,Chris Owings SS | LAD ,8,0,1,1,0,0,0,0,0,4,0,0,.125,.125,.125,-3
W ,Tsung-Che Cheng SS | BOS,7,0,0,0,0,0,0,0,0,3,0,1,.000,.000,.000,-4
Report Updated as of  3/18/26  7:35 AM EST
