Free Agent Outfielders  Season   Projections Standard Categories
Avail,Player,AB,R,H,1B,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,FPTS,
W ,"Luke Raley 1B,OF | SEA",370,54,96,58,19,3,16,54,31,106,8,2,.260,.340,.457,239
W ,Jacob Melton OF | TB ,379,48,97,64,16,6,11,51,35,106,17,4,.256,.326,.417,239
W ,Colton Cowser OF | BAL ,464,62,104,57,23,2,22,62,44,178,15,2,.224,.302,.425,239
W ,Esteury Ruiz OF | MIA,386,52,96,61,19,3,13,47,33,106,17,5,.249,.311,.414,237
W ,Jacob Young OF | WAS ,410,55,102,79,18,2,3,41,28,88,23,10,.249,.308,.324,236
W ,Austin Martin OF | MIN ,384,50,100,65,21,3,11,38,39,93,14,5,.260,.333,.417,235
W ,Garrett Mitchell OF | MIL,382,56,95,54,25,4,12,43,39,118,17,4,.249,.322,.429,234
W ,"Tommy Edman 2B,OF | LAD ",386,50,100,68,19,2,11,50,25,73,7,1,.259,.308,.404,233
W ,Will Benson OF | CIN ,388,56,95,54,17,4,20,65,29,115,6,3,.245,.296,.464,232
W ,Griffin Conine OF | MIA ,421,58,108,64,27,3,14,51,37,121,7,1,.257,.320,.435,232
W ,Jac Caglianone OF | KC,456,54,99,60,19,4,16,49,43,120,8,1,.217,.293,.382,230
W ,Nick Castellanos OF | SD ,390,55,105,68,23,2,12,53,23,89,5,1,.269,.314,.431,228
W ,Will Brennan OF | SF ,389,49,107,72,20,3,12,42,28,79,6,4,.275,.329,.434,227
W ,Harrison Bader OF | SF,408,59,110,75,21,1,13,48,32,117,11,8,.270,.332,.422,227
W ,Robert Hassell OF | WAS,477,62,115,80,20,2,13,53,31,135,11,2,.241,.291,.373,224
W ,Jake McCarthy OF | COL,373,41,94,65,14,7,8,41,21,75,15,3,.252,.301,.391,222
W ,Dylan Carlson OF | CHC ,372,44,92,55,21,2,14,52,37,92,6,3,.247,.323,.427,221
W ,"Mauricio Dubon 2B,3B,SS,OF | ATL",423,48,102,68,27,0,7,44,27,60,4,1,.241,.286,.355,221
W ,Heriberto Hernandez OF | MIA ,381,54,99,63,19,2,15,59,38,118,6,3,.260,.331,.438,220
W ,"Javier Baez 3B,SS,OF | DET ",417,52,106,70,21,2,13,61,14,106,8,1,.254,.286,.408,220
W ,"Tim Tawa 1B,2B,OF | ARI",319,50,80,50,15,2,13,44,33,84,12,3,.251,.325,.433,218
W ,Zac Veen OF | COL,374,49,93,58,18,3,14,49,31,107,11,3,.249,.314,.425,217
W ,Matt Vierling OF | DET ,390,54,99,65,20,3,11,45,34,101,7,1,.254,.320,.405,216
W ,Bryan De La Cruz OF | PHI ,393,53,99,63,18,1,17,57,31,116,6,2,.252,.309,.433,214
W ,Lars Nootbaar OF | STL ,389,49,94,60,19,3,12,42,48,96,5,4,.242,.330,.399,213
W ,Christopher Morel OF | MIA,384,51,90,54,17,2,17,52,39,121,9,4,.234,.313,.422,212
W ,Eli White OF | ATL ,329,46,84,51,16,5,12,43,23,85,12,2,.255,.310,.444,211
W ,Blake Perkins OF | MIL,376,52,88,61,15,4,8,46,36,109,17,4,.234,.304,.359,211
W ,Carlos Cortes OF | ATH,328,45,90,52,19,5,14,46,26,89,7,2,.274,.327,.491,211
W ,Lourdes Gurriel OF | ARI ,344,39,88,59,16,1,12,51,20,62,6,2,.256,.300,.413,210
W ,Jahmai Jones OF | DET ,305,44,82,47,18,2,15,53,35,87,4,1,.269,.352,.488,210
W ,"Troy Johnston 1B,OF | COL",372,48,99,66,16,3,14,48,30,107,9,5,.266,.328,.438,209
W ,Bryce Teodosio OF | LAA,392,48,95,56,23,6,10,38,27,118,16,4,.242,.300,.408,208
W ,J.J. Bleday OF | CIN ,372,57,85,46,23,2,14,47,43,100,2,2,.229,.311,.414,207
W ,"Angel Martinez 2B,OF | CLE ",390,52,93,57,22,2,12,42,27,98,8,2,.238,.293,.397,205
W ,Kameron Misner OF | KC ,375,47,89,54,19,4,12,43,32,109,13,3,.237,.301,.405,205
W ,"C.J. Kayfus 1B,OF | CLE ",307,43,77,43,18,3,13,43,32,85,10,2,.251,.320,.456,205
W ,"Willi Castro 2B,3B,OF | COL",366,58,94,61,18,5,10,38,33,108,9,5,.257,.332,.415,204
